city,latitude,longitude,pageurl,site_review_rating,property_name
Shirdi,19.7668633,74.4772614,http://www.goibibo.com/hotels/detail/Shirdi/hn/8543796975376836518/8059204922659281893/na/hq/,1,Hotel Sai Amey
Lataguri,26.7181698,88.81187,http://www.goibibo.com/hotels/detail/Lataguri/hn/1924800258483453613/3154798670150937711/na/hq/,1,Hotel Sahajogi
Gwalior,26.206162,78.1652008,http://www.goibibo.com/hotels/detail/Gwalior/hn/8796441741742604098/769041742144899415/na/hq/,1,Hotel Regal
Kumbakonam,10.95842475,79.38930429,http://www.goibibo.com/hotels/detail/Kumbakonam/hn/7625705172749674495/1456087332296483070/na/hq/,3.7,Hotel Royal Park
Delhi,28.64162931,77.21488074,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/3836735179602386233/na/hq/,4,Hotel S.B. INN
Delhi,28.64577,77.1901283,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/8513123271265386440/na/hq/,3.8,HOTEL ROYAL HOLIDAYS
Shirdi,19.7668633,74.4772614,http://www.goibibo.com/hotels/detail/Shirdi/hn/8543796975376836518/4252310191887181765/na/hq/,1,HOTEL SAI GOVIND
Puri,19.8034208,85.8454171,http://www.goibibo.com/hotels/detail/Puri/hn/762718351731814005/4422008657991422779/na/hq/,1,Hotel Sairam
Ahmedabad,22.9961698,72.5995843,http://www.goibibo.com/hotels/detail/Ahmedabad/hn/6067246467661897899/1755670080146973042/na/hq/,1,Hotel Royal Landmark
Bhubaneswar,20.268167,85.84322512,http://www.goibibo.com/hotels/detail/Bhubaneswar/hn/6055181608245179114/8067102475577374147/na/hq/,3,Hotel Richi
Shirdi,19.7668633,74.4772614,http://www.goibibo.com/hotels/detail/Shirdi/hn/8543796975376836518/625221447611563085/na/hq/,3.7,Hotel Sai Smita
Mumbai,18.97264226,72.81583745,http://www.goibibo.com/hotels/detail/Mumbai/hn/4213513766539949483/7191113164020002944/na/hq/,3.5,Hotel Rosewood
Gwalior,26.2182871,78.1828308,http://www.goibibo.com/hotels/detail/Gwalior/hn/8796441741742604098/419724610119784867/na/hq/,4.1,Hotel Royal Inn
Bhopal,23.23415021,77.43523794,http://www.goibibo.com/hotels/detail/Bhopal/hn/1309705427222288830/648284113479080146/na/hq/,3,Hotel Reva Regency
Yercaud,11.7860568,78.2051656,http://www.goibibo.com/hotels/detail/Yercaud/hn/1639542103726057691/5905980139332375861/na/hq/,3.9,Hotel S.K.T Residency
Ahmedabad,23.01166007,72.50622668,http://www.goibibo.com/hotels/detail/Ahmedabad/hn/6067246467661897899/4990540801816559311/na/hq/,4.2,Hotel Relax Inn
Bangalore,12.9814173,77.60295817,http://www.goibibo.com/hotels/detail/Bangalore/hn/6771549831164675055/867269044174465243/na/hq/,3.5,Hotel Royal 34
Ahmadnagar,19.11503281,74.72963875,http://www.goibibo.com/hotels/detail/Ahmadnagar/hn/759204563582051490/8885418471634442058/na/hq/,4,Hotel Saideep Executive
Shirdi,19.7691937,74.4760687,http://www.goibibo.com/hotels/detail/Shirdi/hn/8543796975376836518/1601290056069184417/na/hq/,3.8,Hotel Sai Tulsi
Delhi,28.5426683,77.2460266,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/5959894647463712959/na/hq/,3.4,Hotel Royal Castle
Gangtok,27.3302684,88.6110755,http://www.goibibo.com/hotels/detail/Gangtok/hn/1196252839838244621/2695635437086642812/na/hq/,4.4,Hotel Ricasa
Mount Abu,24.47861589,72.78069201,http://www.goibibo.com/hotels/detail/Mount Abu/hn/9195262341727064608/7322674336679024595/na/hq/,4.1,Hotel Royal Heritage
Pune,18.4745883,73.8560816,http://www.goibibo.com/hotels/detail/Pune/hn/1554245012668028405/917753548459573573/na/hq/,3.4,Hotel Ravikant
Chennai,13.0453249,80.2609216,http://www.goibibo.com/hotels/detail/Chennai/hn/4354390963378411938/4057209289544045019/na/hq/,4.3,Hotel Savera
Delhi,28.6139391,77.2090212,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/7881855588867507630/na/hq/,5,HOTEL SEVEN SEAS INN
Varanasi,25.3176452,82.9739144,http://www.goibibo.com/hotels/detail/Varanasi/hn/710870868236923145/126533794104014419/na/hq/,1,Hotel Shyam Residency
Almora,29.5968086,79.5608425,http://www.goibibo.com/hotels/detail/Almora/hn/2650028913914216165/5579251651471650260/na/hq/,3.3,Hotel Sheetalam
Lucknow,26.8978729,80.9656932,http://www.goibibo.com/hotels/detail/Lucknow/hn/9114123290289445387/8490706945852350698/na/hq/,4.1,Hotel Sapna Clarks INN Lucknow
Srinagar,34.08391579,74.82486611,http://www.goibibo.com/hotels/detail/Srinagar/hn/5999885939075030137/3250532180979291155/na/hq/,4.4,Hotel Shaneel Residency
Godhra,22.7788044,73.6142795,http://www.goibibo.com/hotels/detail/Godhra/hn/8098405893797074367/683041110267298085/na/hq/,1,Hotel Silver Stay
Bareilly,28.3371343,79.4108244,http://www.goibibo.com/hotels/detail/Bareilly/hn/5604282523447316015/6492279508595809771/na/hq/,1,Hotel Shri Rajkamal
Mirzapur,25.1503868,82.5593293,http://www.goibibo.com/hotels/detail/Mirzapur/hn/908045576410605737/331388956453459367/na/hq/,1,Hotel Shyam Utsav
Dehradun,30.31529626,78.03774665,http://www.goibibo.com/hotels/detail/Dehradun/hn/1501602052591489281/5172103161957880526/na/hq/,2.8,Hotel Siddharth Paradise
Jodhpur,26.306172,73.0353773,http://www.goibibo.com/hotels/detail/Jodhpur/hn/2455265397967176363/820292511971092558/na/hq/,3.8,Hotel Shivam
Maithon,22.9867569,87.8549755,http://www.goibibo.com/hotels/detail/Maithon/hn/968456563641778114/4219270680410478740/na/hq/,4,Hotel Shanti Nivas
Lalitpur,24.688036,78.3956874,http://www.goibibo.com/hotels/detail/Lalitpur/hn/8618329273019300557/2559750465089868370/na/hq/,1,Hotel Shri prakash Inn
Kutch,22.9185345,69.2654037,http://www.goibibo.com/hotels/detail/Kutch/hn/4265693545872704087/6234514986018541990/na/hq/,1,Hotel Sea View
Kutch,22.8460699,69.6983614,http://www.goibibo.com/hotels/detail/Kutch/hn/4265693545872704087/5525893590997151671/na/hq/,4.6,Hotel Sapphire
Somnath,20.9060022,70.3843721,http://www.goibibo.com/hotels/detail/Somnath/hn/4105240388460068627/7264683272330936032/na/hq/,1,Hotel Shivam
Delhi,28.7330721,77.0877437,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/46593561511601256/na/hq/,1,Hotel Sarvasa Residency
Sri Ganganagar,29.929136,73.8731938,http://www.goibibo.com/hotels/detail/Sri Ganganagar/hn/7162158617273735194/1741945708091754582/na/hq/,1,Hotel Sea Rock
Vadodara,22.3139759,73.1747877,http://www.goibibo.com/hotels/detail/Vadodara/hn/1913041709781751242/4402189415022168718/na/hq/,4,Hotel Savshanti Towers
Aurangabad,19.86839145,75.31778623,http://www.goibibo.com/hotels/detail/Aurangabad/hn/3546476842016126643/4158208843415814046/na/hq/,4.2,Hotel Shiv Tej Residency
Abohar,30.147064,74.2028122,http://www.goibibo.com/hotels/detail/Abohar/hn/2219082014032803116/6176872308512458240/na/hq/,1,Hotel Sen-nite
Shimla,31.1014416,77.1720555,http://www.goibibo.com/hotels/detail/Shimla/hn/1449073512565742573/8689972586923762049/na/hq/,4.2,Hotel Shingar
Jaisalmer,26.9157487,70.9083443,http://www.goibibo.com/hotels/detail/Jaisalmer/hn/8665923561677193166/1264800470053792174/na/hq/,1,Hotel Shree Annapurana
Surat,21.2048936,72.8408395,http://www.goibibo.com/hotels/detail/Surat/hn/1174752501934903427/2399581892655909021/na/hq/,4.3,Hotel Satkar
Khajuraho,24.8508755,79.9232342,http://www.goibibo.com/hotels/detail/Khajuraho/hn/7348650681971213601/6175062888024120396/na/hq/,1.6,Hotel Shanti
Sri Ganganagar,29.9166667,73.8833333,http://www.goibibo.com/hotels/detail/Sri Ganganagar/hn/7162158617273735194/1526842042255532958/na/hq/,4.3,Hotel Sharnam
Jalgaon,21.0167633,75.5635054,http://www.goibibo.com/hotels/detail/Jalgaon/hn/3545417915488090660/4273972068893077159/na/hq/,4.5,Hotel silver Palace
Pachmarhi,22.4674463,78.4345854,http://www.goibibo.com/hotels/detail/Pachmarhi/hn/2923185722879244397/1660165911344990227/na/hq/,1,Hotel satpura safari
Delhi,28.64593335,77.21550443,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/6685970067887064607/na/hq/,3.4,Hotel Shivdev International
Delhi,28.65069199,77.11999512,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/7763634936865490092/na/hq/,4.5,Hotel Shubham Vilas
Shimla,31.0837597,77.1692336,http://www.goibibo.com/hotels/detail/Shimla/hn/1449073512565742573/1744344984927703096/na/hq/,3.7,Hotel Shree Shayamala Residency
Ongole,15.5057232,80.049922,http://www.goibibo.com/hotels/detail/Ongole/hn/4007014795406945135/3234455132698081945/na/hq/,1,Hotel Sarovar
Nathdwara,24.9291411,73.8213213,http://www.goibibo.com/hotels/detail/Nathdwara/hn/2940898875768361370/8461368786716325428/na/hq/,1,Hotel Shivansh Inn
Madurai,9.925554274,78.13658148,http://www.goibibo.com/hotels/detail/Madurai/hn/4251640124790308184/7770932269249890049/na/hq/,4,Hotel Saratha Rajans
Hyderabad,17.46271847,78.36868575,http://www.goibibo.com/hotels/detail/Hyderabad/hn/2162254155836171767/6183607234030912047/na/hq/,4.5,Hotel Serene Nest
Ujjain,23.18129682,75.7717988,http://www.goibibo.com/hotels/detail/Ujjain/hn/6499301750066218979/2892003351524606402/na/hq/,1,Hotel Saphire
Rajkot,22.2964119,70.7975269,http://www.goibibo.com/hotels/detail/Rajkot/hn/7030802527799619237/4354219718869491108/na/hq/,3.4,Hotel Silver Sand
Katra,32.9914962,74.9318173,http://www.goibibo.com/hotels/detail/Katra/hn/4084082672692346641/2443642736769271780/na/hq/,3.4,Hotel Shakuntala
Pune,18.75354263,74.24011104,http://www.goibibo.com/hotels/detail/Pune/hn/1554245012668028405/6523943964907788945/na/hq/,2,Hotel Shivalin
Manali,32.25328551,77.17982834,http://www.goibibo.com/hotels/detail/Manali/hn/2242315224277940906/2192822016248227308/na/hq/,4.2,Hotel Satkar Residency
Alibag,18.63968285,72.87149404,http://www.goibibo.com/hotels/detail/Alibag/hn/5342984967352266322/244551366266743565/na/hq/,2.9,Hotel Sea View
Katra,32.9918464,74.93093401,http://www.goibibo.com/hotels/detail/Katra/hn/4084082672692346641/1078785654436045445/na/hq/,3.7,Hotel Shanker Palace
Siliguri,26.7310324,88.4116999,http://www.goibibo.com/hotels/detail/Siliguri/hn/1076703141543671718/1046637442214655451/na/hq/,3.5,Hotel Sharda
Deoghar,24.4927741,86.6976144,http://www.goibibo.com/hotels/detail/Deoghar/hn/286578240549810569/6332921343518502821/na/hq/,1,Hotel shiv shavitri
Jaipur,26.9170032,75.8042311,http://www.goibibo.com/hotels/detail/Jaipur/hn/4278754392716898526/8714936802923905950/na/hq/,4.6,Hotel Shaan
Surat,21.2048936,72.8408395,http://www.goibibo.com/hotels/detail/Surat/hn/1174752501934903427/4754380605049789891/na/hq/,4.3,Hotel Sheetal Plaza
Ludhiana,30.91781465,75.84809707,http://www.goibibo.com/hotels/detail/Ludhiana/hn/7456787645128561245/5724709695515575162/na/hq/,3.8,Hotel Sartaj
Banka,25.4051582,87.6099982,http://www.goibibo.com/hotels/detail/Banka/hn/6624704213674316165/3646360888550475358/na/hq/,1,Hotel Singh Palace
Mount Abu,24.5925909,72.7156274,http://www.goibibo.com/hotels/detail/Mount Abu/hn/9195262341727064608/4550176877058363535/na/hq/,4.6,hotel shree om banna
Jaipur,26.92258838,75.78767795,http://www.goibibo.com/hotels/detail/Jaipur/hn/4278754392716898526/3756539064686440033/na/hq/,3.1,Hotel Sharma Palace
Solapur,17.6599188,75.9063906,http://www.goibibo.com/hotels/detail/Solapur/hn/1463167096263697523/5625477630891710310/na/hq/,1,Hotel Shiv Parvati
Vijayapura,16.8301708,75.710031,http://www.goibibo.com/hotels/detail/Vijayapura/hn/1399463112575354367/4234142631888874785/na/hq/,1,Hotel Shashinag Residency
Mathura,27.49970058,77.64751285,http://www.goibibo.com/hotels/detail/Mathura/hn/33265771996272232/1112189053781858895/na/hq/,3.2,Hotel Shri Radha Resort
Itarsi,22.6054858,77.753544,http://www.goibibo.com/hotels/detail/Itarsi/hn/4803836493260115485/3766615297156314570/na/hq/,1,Hotel Shridevi
Khandala,18.7548203,73.3777772,http://www.goibibo.com/hotels/detail/Khandala/hn/3568613717100902652/2429071802801528734/na/hq/,1,Hotel Shabana
Digha,21.6266172,87.5074315,http://www.goibibo.com/hotels/detail/Digha/hn/3439561073212325240/5754146889149630533/na/hq/,1,Hotel Seagull
Kolkata,22.52198538,88.39739708,http://www.goibibo.com/hotels/detail/Kolkata/hn/2066465017672827882/5520193992326477870/na/hq/,3.4,Hotel Sheldon
Kota,25.22253664,75.87999101,http://www.goibibo.com/hotels/detail/Kota/hn/5059572075609157517/142802254647717256/na/hq/,2.3,Hotel Siddharth
Nagpur,21.1411933,79.0810311,http://www.goibibo.com/hotels/detail/Nagpur/hn/9086912262372673635/8162804789006701248/na/hq/,1,HOTEL SHRAVAN
Delhi,28.64582875,77.21598063,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/4100317071626858065/na/hq/,3.5,Hotel Shiva Intercontinental
Mussoorie,30.4585,78.0737511,http://www.goibibo.com/hotels/detail/Mussoorie/hn/4206204899126402897/6807836921447872224/na/hq/,1,Hotel Shingar
Ujjain,23.17690339,75.78810958,http://www.goibibo.com/hotels/detail/Ujjain/hn/6499301750066218979/570435704824249633/na/hq/,3.5,Hotel Siddhartha
Chennai,12.95498752,79.931864,http://www.goibibo.com/hotels/detail/Chennai/hn/4354390963378411938/5075394236022192537/na/hq/,3.6,Hotel Satyam Grand sriperumbudur
Gangtok,27.3354581,88.6118627,http://www.goibibo.com/hotels/detail/Gangtok/hn/1196252839838244621/8210617424728600739/na/hq/,1.6,Hotel Shanti Nir
Delhi,28.645395,77.188715,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/5936763412297969002/na/hq/,3.3,Hotel Silver Arc
Dehradun,30.3155865,78.0377468,http://www.goibibo.com/hotels/detail/Dehradun/hn/1501602052591489281/7748331783689457515/na/hq/,2.7,Hotel shivam
Bhopal,23.23396422,77.43573628,http://www.goibibo.com/hotels/detail/Bhopal/hn/1309705427222288830/2858813935624583900/na/hq/,4.1,Hotel Shree Vatika
Delhi,28.647685,77.1922966,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/2016002644669695117/na/hq/,1,HOTEL SIAM INTERNATIONAL
Bhuj,23.2504528,69.666691,http://www.goibibo.com/hotels/detail/Bhuj/hn/4970921134496006292/4721661933857926367/na/hq/,4.4,Hotel Shiv Lake
Thane,19.2183307,72.9780897,http://www.goibibo.com/hotels/detail/Thane/hn/234055901639494539/4958229880861603410/na/hq/,1,HOTEL SARIKA
Gangtok,27.3286205,88.6115304,http://www.goibibo.com/hotels/detail/Gangtok/hn/1196252839838244621/8301675365906812228/na/hq/,4.3,Hotel Sher-E-punjab
Ahmedabad,23.03411429,72.67544123,http://www.goibibo.com/hotels/detail/Ahmedabad/hn/6067246467661897899/1198888034659481043/na/hq/,1,HOTEL SILVER PALACE
Kathgodam,29.266328,79.546088,http://www.goibibo.com/hotels/detail/Kathgodam/hn/1806760684185679217/7619076350213318352/na/hq/,3,Hotel Satyartha
Panchgani,17.9239501,73.8036752,http://www.goibibo.com/hotels/detail/Panchgani/hn/6630003071254964353/8326524479389213829/na/hq/,3.7,Hotel Silver Leef
Shimla,31.10427135,77.17004743,http://www.goibibo.com/hotels/detail/Shimla/hn/1449073512565742573/2599470256323068721/na/hq/,4,Hotel Sidharath
Ghazipur,25.5840419,83.5770202,http://www.goibibo.com/hotels/detail/Ghazipur/hn/5123947870666591677/1123940539749210893/na/hq/,1,Hotel Shyam
Mount Abu,24.5925909,72.7156274,http://www.goibibo.com/hotels/detail/Mount Abu/hn/9195262341727064608/3714811787604176557/na/hq/,1,Hotel Shalimar
Vapi,20.38562269,72.91085911,http://www.goibibo.com/hotels/detail/Vapi/hn/5916864424882879431/3413267016693482368/na/hq/,4.4,Hotel Shree Daan
Ahmedabad,23.04500558,72.53015521,http://www.goibibo.com/hotels/detail/Ahmedabad/hn/6067246467661897899/2974456745406022478/na/hq/,4.2,Hotel Shailly Inn
Daman,20.4166602,72.8335002,http://www.goibibo.com/hotels/detail/Daman/hn/486193027468146343/6157809763596492370/na/hq/,1,Hotel Silver Farm
Rohtak,28.9011214,76.567025,http://www.goibibo.com/hotels/detail/Rohtak/hn/2182253611357095182/1569481797588763092/na/hq/,3.4,Hotel Shanti Palace
Siliguri,26.7299099,88.4123197,http://www.goibibo.com/hotels/detail/Siliguri/hn/1076703141543671718/1244568479823000020/na/hq/,3.8,Hotel Simla
Nashik,20.0054983,73.8031816,http://www.goibibo.com/hotels/detail/Nashik/hn/7271871476923194551/7579535222691225482/na/hq/,1,hotel shri mangal
Shirdi,19.7691937,74.4760687,http://www.goibibo.com/hotels/detail/Shirdi/hn/8543796975376836518/1639407878996703152/na/hq/,1,Hotel Shweta
Anantapur,14.6818877,77.6005911,http://www.goibibo.com/hotels/detail/Anantapur/hn/3996681253492714114/8805808579163552193/na/hq/,4.3,Hotel Serena
Delhi,28.65371131,77.19114297,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/6575896733687066564/na/hq/,1,Hotel Sehej Continental
Katra,32.995605,74.9368156,http://www.goibibo.com/hotels/detail/Katra/hn/4084082672692346641/7711051337342000448/na/hq/,3.7,Hotel Sham Palace
Goa,15.2173678,73.9413951,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/2892533565851210446/na/hq/,4,Hotel Siesta de goa
Nathdwara,24.9291411,73.8213213,http://www.goibibo.com/hotels/detail/Nathdwara/hn/2940898875768361370/6947181566242963588/na/hq/,1,Hotel Shri Vithalesh
Katra,32.9923608,74.9257719,http://www.goibibo.com/hotels/detail/Katra/hn/4084082672692346641/8857769423509592079/na/hq/,4.4,Hotel Shivalik
Jejuri,18.2789607,74.1577421,http://www.goibibo.com/hotels/detail/Jejuri/hn/5947451702683076080/6381204421937218470/na/hq/,1,Hotel Santosh
Sikar,27.2776673,75.3836152,http://www.goibibo.com/hotels/detail/Sikar/hn/3864636785235227130/621966689229290182/na/hq/,1,Hotel Shyam Sarover
Chittaurgarh,24.8887435,74.6269216,http://www.goibibo.com/hotels/detail/Chittaurgarh/hn/5885060592626219663/8312718277297246255/na/hq/,1,Hotel Shah Palace
Srinagar,34.0920495,74.8679691,http://www.goibibo.com/hotels/detail/Srinagar/hn/5999885939075030137/1536227626078267011/na/hq/,1,Hotel Shahenshah Palace
Amritsar,31.6363485,74.8742917,http://www.goibibo.com/hotels/detail/Amritsar/hn/6979104682588772672/6380194909357221201/na/hq/,3.5,Hotel Shiraz Continental
Shimla,31.10737865,77.16902133,http://www.goibibo.com/hotels/detail/Shimla/hn/1449073512565742573/5573441308814972871/na/hq/,3.8,Hotel Sheel
Ujjain,23.1839551,75.7709351,http://www.goibibo.com/hotels/detail/Ujjain/hn/6499301750066218979/8138110639213519390/na/hq/,4,Hotel Satyam Inn
Lucknow,26.8388006,80.9255862,http://www.goibibo.com/hotels/detail/Lucknow/hn/9114123290289445387/7929456876694102593/na/hq/,3.8,Hotel Shanta Inn
Gangtok,27.3389356,88.6065035,http://www.goibibo.com/hotels/detail/Gangtok/hn/1196252839838244621/3548201169068104213/na/hq/,3.5,Hotel Silver Fir
Bathinda,30.22592712,74.95117849,http://www.goibibo.com/hotels/detail/Bathinda/hn/3446083761823029111/670661843755557691/na/hq/,4.5,Hotel Sapphire
Rajgarh,24.0078819,76.7278803,http://www.goibibo.com/hotels/detail/Rajgarh/hn/5541054858861756909/5413641882289923745/na/hq/,1,Hotel Sanskriti Palace
Somnath,20.9060022,70.3843721,http://www.goibibo.com/hotels/detail/Somnath/hn/4105240388460068627/966255463948292743/na/hq/,1,Hotel Shri Krishna
Jaipur,26.9124336,75.7872709,http://www.goibibo.com/hotels/detail/Jaipur/hn/4278754392716898526/2155698906509035230/na/hq/,4.3,Hotel Shri Govindam
Chittoor,13.21602418,79.10923524,http://www.goibibo.com/hotels/detail/Chittoor/hn/9184435835733846945/9018869152028122085/na/hq/,1,Hotel Saroj Krishna
Leh,34.1525864,77.5770535,http://www.goibibo.com/hotels/detail/Leh/hn/5128830462161340517/2066594395933243472/na/hq/,4.2,Hotel Shangrila ladakh
Mysore,12.2958104,76.6393805,http://www.goibibo.com/hotels/detail/Mysore/hn/6237241643285427714/832697637098771098/na/hq/,1,Hotel Shanthinivas
Gangtok,27.3192925,88.607874,http://www.goibibo.com/hotels/detail/Gangtok/hn/1196252839838244621/1826944223503057503/na/hq/,3.7,Hotel Sikkim Regency
Gulmarg,34.1288895,74.4106414,http://www.goibibo.com/hotels/detail/Gulmarg/hn/5753623020868390235/3466955639868275434/na/hq/,1,Hotel Shaw Inn
Khajuraho,24.85295298,79.92322375,http://www.goibibo.com/hotels/detail/Khajuraho/hn/7348650681971213601/8589360878133781738/na/hq/,4.4,Hotel Siddharth
Barwani,22.0363157,74.903339,http://www.goibibo.com/hotels/detail/Barwani/hn/2814702849110912317/2970157096976202117/na/hq/,1,HOTEL SAWARIYA
Jind,29.3153515,76.3188616,http://www.goibibo.com/hotels/detail/Jind/hn/2425296958834138030/3187197324269455496/na/hq/,1,hotel shahi mahal
Bhopal,23.2311156,77.4335921,http://www.goibibo.com/hotels/detail/Bhopal/hn/1309705427222288830/2324215099544387461/na/hq/,4.4,Hotel Signetic Blue
Vadodara,22.3071588,73.1812187,http://www.goibibo.com/hotels/detail/Vadodara/hn/1913041709781751242/2737490139856750372/na/hq/,1,Hotel Silver Residency
Mangalore,12.8778737,74.8399072,http://www.goibibo.com/hotels/detail/Mangalore/hn/8122644638120735625/8699060173423382786/na/hq/,1,Hotel Sheshnaag Aashraya
Mumbai,18.94673678,72.84023229,http://www.goibibo.com/hotels/detail/Mumbai/hn/4213513766539949483/4540378874541004257/na/hq/,3.1,Hotel Sea Lord
Satara,17.6906745,74.01332253,http://www.goibibo.com/hotels/detail/Satara/hn/1286706836037343554/4482516112095971800/na/hq/,3.2,HOTEL SHREEMAN
Ratnagiri,17.5235735,73.5362282,http://www.goibibo.com/hotels/detail/Ratnagiri/hn/1878646129691556535/7193258500375065242/na/hq/,1,Hotel Shivsagar
Jodhpur,26.2082337,72.9608202,http://www.goibibo.com/hotels/detail/Jodhpur/hn/2455265397967176363/5878154908596082550/na/hq/,5,Hotel Shivalaya International
Digha,21.62566042,87.52958086,http://www.goibibo.com/hotels/detail/Digha/hn/3439561073212325240/7027202036133261582/na/hq/,3.7,Hotel Sea Coast
Jabalpur,23.1648201,79.9284213,http://www.goibibo.com/hotels/detail/Jabalpur/hn/6249589975474870272/7158636480469877483/na/hq/,4.1,Hotel Satya Ashoka
Jabalpur,23.1354123,79.8758756,http://www.goibibo.com/hotels/detail/Jabalpur/hn/6249589975474870272/8181039715560698687/na/hq/,2.8,Hotel Satya Raksha
Jammu,27.715555,76.2078476,http://www.goibibo.com/hotels/detail/Jammu/hn/4423277054610635307/974136132775639672/na/hq/,1,Hotel Shri Amarnath Lodge
Hoshiarpur,31.5366266,75.8984154,http://www.goibibo.com/hotels/detail/Hoshiarpur/hn/5031314333481707702/2907464730427378411/na/hq/,1,Hotel Shiraz Regency
Ahmedabad,23.022505,72.5713621,http://www.goibibo.com/hotels/detail/Ahmedabad/hn/6067246467661897899/5362712419816368166/na/hq/,1,Hotel Satellite Inn
Allahabad,25.4415512,81.8285837,http://www.goibibo.com/hotels/detail/Allahabad/hn/2764189059814305450/3409633075525148515/na/hq/,1,Hotel Shree
Angul,20.8406964,85.0975174,http://www.goibibo.com/hotels/detail/Angul/hn/5251856231848462803/5638212271788897162/na/hq/,1,Hotel Santi
Barmer,25.75262748,71.41392983,http://www.goibibo.com/hotels/detail/Barmer/hn/6715218752038629541/839835200187434981/na/hq/,2.8,Hotel Shubham Palace
Goa,15.45693842,73.80382607,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/990321239720252665/na/hq/,3.1,Hotel Sea View
Bhagalpur,25.24172,86.7334719,http://www.goibibo.com/hotels/detail/Bhagalpur/hn/1275170762812299938/6585445682598718478/na/hq/,1,Hotel Shiva
Banda,25.4796224,80.3380213,http://www.goibibo.com/hotels/detail/Banda/hn/2797375527793968156/5436158754452691682/na/hq/,1,Hotel Shraddha
Thiruvananthapuram,8.5241391,76.9366376,http://www.goibibo.com/hotels/detail/Thiruvananthapuram/hn/3877384277955108166/3580502573598074174/na/hq/,1,Hotel Shilpa Retreat
Jaipur,26.9283284,75.7975009,http://www.goibibo.com/hotels/detail/Jaipur/hn/4278754392716898526/4139418632093680891/na/hq/,3.1,Hotel Sikar Haveli-Heritage Home
Parwanoo,30.8534086,76.954755,http://www.goibibo.com/hotels/detail/Parwanoo/hn/4098841562145914619/3116441783965512671/na/hq/,3.7,Hotel Shiwalik
Thrissur,10.5140767,76.2076478,http://www.goibibo.com/hotels/detail/Thrissur/hn/9163162457646324921/1057448031727116260/na/hq/,1,Hotel Sidhartha
Gurgaon,28.4091516,77.0427782,http://www.goibibo.com/hotels/detail/Gurgaon/hn/1466927038870613796/7014960030941184880/na/hq/,1,hotel shivam ajency
Ahmedabad,22.9879304,72.5071168,http://www.goibibo.com/hotels/detail/Ahmedabad/hn/6067246467661897899/9215890231028958922/na/hq/,1,Hotel Silver Line
Bhuj,23.2419997,69.6669324,http://www.goibibo.com/hotels/detail/Bhuj/hn/4970921134496006292/7873455002303375566/na/hq/,1,Hotel Seven Sky
Bathinda,30.2297838,74.9426145,http://www.goibibo.com/hotels/detail/Bathinda/hn/3446083761823029111/7296371445515573027/na/hq/,1,Hotel Shagun
Jaipur,26.8902018,75.76916107,http://www.goibibo.com/hotels/detail/Jaipur/hn/4278754392716898526/3516458935986484882/na/hq/,3.6,Hotel Siddharth Residency
Port Blair,11.6675019,92.7412765,http://www.goibibo.com/hotels/detail/Port Blair/hn/4221994537604741770/1795498517103890492/na/hq/,1,HOTEL SHAH N SHAH
Kodaikanal,10.2482195,77.4898213,http://www.goibibo.com/hotels/detail/Kodaikanal/hn/444516582436447369/7538521869888786006/na/hq/,4.4,Hotel Sierra
Singrauli,24.1992101,82.6645469,http://www.goibibo.com/hotels/detail/Singrauli/hn/1801954800805038500/4878344463331224465/na/hq/,1,Hotel Satya International
Almora,29.58961029,79.64281082,http://www.goibibo.com/hotels/detail/Almora/hn/2650028913914216165/1661666650866981860/na/hq/,2.5,Hotel Savoy
Agra,27.1693172,78.0405712,http://www.goibibo.com/hotels/detail/Agra/hn/2049835366479118179/5093351595595623219/na/hq/,4.4,Hotel Sidhartha
Darjeeling,27.03575813,88.2622674,http://www.goibibo.com/hotels/detail/Darjeeling/hn/4863087815102631912/2998799841739406379/na/hq/,1.4,Hotel Sarojini
Siliguri,26.7452327,88.3991663,http://www.goibibo.com/hotels/detail/Siliguri/hn/1076703141543671718/7254542453744987981/na/hq/,1,Hotel Sine City
Jabalpur,23.1588306,79.9318623,http://www.goibibo.com/hotels/detail/Jabalpur/hn/6249589975474870272/5254152436525852344/na/hq/,3.7,Hotel Shikhar Palace
Coimbatore,11.0004629,76.96754262,http://www.goibibo.com/hotels/detail/Coimbatore/hn/3924148632351062483/5139456515939915309/na/hq/,3.6,Hotel Shiva Grand (Pick up free)
Surat,21.20494611,72.83881443,http://www.goibibo.com/hotels/detail/Surat/hn/1174752501934903427/1631109525991818041/na/hq/,4.5,Hotel Sifat International
